epsilon,sample_index,method,posterior_mmd,rmse,true_theta_0,true_theta_1,actual_contamination_fraction,ocsvm_outlier_fraction,mds_gate_passed,mds_lbfgs_evaluations,mds_adapt_and_sample_ms
0.0,54,NPE-OR,0.2851412296295166,0.044565413147211075,0.17298585176467896,-0.30106261372566223,0.0,0.01,,,
0.0,55,NPE,0.021011412143707275,0.0531945526599884,0.12321260571479797,1.3439968824386597,0.0,0.01,,,
0.0,55,NNPE,0.4426119327545166,0.09593871980905533,0.12321260571479797,1.3439968824386597,0.0,0.01,,,
0.0,55,NPE-MDS (RF),0.029727935791015625,0.05208142474293709,0.12321260571479797,1.3439968824386597,0.0,0.01,True,0,15.803499962203205
0.0,55,NPE-OR,0.10451191663742065,0.03828183934092522,0.12321260571479797,1.3439968824386597,0.0,0.01,,,
0.0,56,NPE,0.02047628164291382,0.19595840573310852,-1.1670299768447876,-0.895787239074707,0.0,0.07,,,
0.0,56,NNPE,0.5637348890304565,0.17881062626838684,-1.1670299768447876,-0.895787239074707,0.0,0.07,,,
0.0,56,NPE-MDS (RF),0.027188599109649658,0.19500860571861267,-1.1670299768447876,-0.895787239074707,0.0,0.07,True,0,16.17348298896104
0.0,56,NPE-OR,1.195509910583496,0.2217349112033844,-1.1670299768447876,-0.895787239074707,0.0,0.07,,,
0.0,57,NPE,0.07676583528518677,0.08057425171136856,0.3803463876247406,0.13303479552268982,0.0,0.0,,,
0.0,57,NNPE,0.5698985457420349,0.1518213152885437,0.3803463876247406,0.13303479552268982,0.0,0.0,,,
0.0,57,NPE-MDS (RF),0.04952186346054077,0.08474432677030563,0.3803463876247406,0.13303479552268982,0.0,0.0,True,0,16.22345403302461
0.0,57,NPE-OR,0.05656027793884277,0.08434761315584183,0.3803463876247406,0.13303479552268982,0.0,0.0,,,
0.0,58,NPE,0.10090118646621704,0.04757189750671387,-1.8650628328323364,0.9310458898544312,0.0,0.09,,,
0.0,58,NNPE,0.4996870756149292,0.09085963666439056,-1.8650628328323364,0.9310458898544312,0.0,0.09,,,
0.0,58,NPE-MDS (RF),0.10697335004806519,0.04506082832813263,-1.8650628328323364,0.9310458898544312,0.0,0.09,True,0,15.882364939898252
0.0,58,NPE-OR,1.3761396408081055,0.10630812495946884,-1.8650628328323364,0.9310458898544312,0.0,0.09,,,
0.0,59,NPE,0.17659705877304077,0.09331362694501877,0.21449488401412964,-1.7588493824005127,0.0,0.12,,,
0.0,59,NNPE,0.5629094243049622,0.0651828721165657,0.21449488401412964,-1.7588493824005127,0.0,0.12,,,
0.0,59,NPE-MDS (RF),0.25344693660736084,0.08988109230995178,0.21449488401412964,-1.7588493824005127,0.0,0.12,True,0,16.25102397520095
0.0,59,NPE-OR,1.9039406776428223,0.053497064858675,0.21449488401412964,-1.7588493824005127,0.0,0.12,,,
0.0,60,NPE,0.008318483829498291,0.10025244206190109,0.27763810753822327,-0.903311550617218,0.0,0.04,,,
0.0,60,NNPE,0.6575406193733215,0.10037843883037567,0.27763810753822327,-0.903311550617218,0.0,0.04,,,
0.0,60,NPE-MDS (RF),0.006610095500946045,0.10150336474180222,0.27763810753822327,-0.903311550617218,0.0,0.04,True,0,16.458272002637386
0.0,60,NPE-OR,0.9278647303581238,0.14621609449386597,0.27763810753822327,-0.903311550617218,0.0,0.04,,,
0.0,61,NPE,0.053703129291534424,0.08120470494031906,-1.136643409729004,-1.1983126401901245,0.0,0.06,,,
0.0,61,NNPE,0.605486273765564,0.11136629432439804,-1.136643409729004,-1.1983126401901245,0.0,0.06,,,
0.0,61,NPE-MDS (RF),0.06690162420272827,0.08492272347211838,-1.136643409729004,-1.1983126401901245,0.0,0.06,True,0,15.958374948240817
0.0,61,NPE-OR,0.9090789556503296,0.15250767767429352,-1.136643409729004,-1.1983126401901245,0.0,0.06,,,
0.0,62,NPE,0.06701689958572388,0.1666388064622879,0.5481343269348145,-1.692603588104248,0.0,0.03,,,
0.0,62,NNPE,0.5425502061843872,0.19251443445682526,0.5481343269348145,-1.692603588104248,0.0,0.03,,,
0.0,62,NPE-MDS (RF),0.09607398509979248,0.16879992187023163,0.5481343269348145,-1.692603588104248,0.0,0.03,True,0,16.238974989391863
0.0,62,NPE-OR,0.17793309688568115,0.1711052656173706,0.5481343269348145,-1.692603588104248,0.0,0.03,,,
0.0,63,NPE,0.03808218240737915,0.12451058626174927,-0.1992608904838562,-0.268074095249176,0.0,0.01,,,
0.0,63,NNPE,0.5185474753379822,0.09805323928594589,-0.1992608904838562,-0.268074095249176,0.0,0.01,,,
0.0,63,NPE-MDS (RF),0.03941142559051514,0.12489026039838791,-0.1992608904838562,-0.268074095249176,0.0,0.01,True,0,16.219362965784967
0.0,63,NPE-OR,0.0671769380569458,0.11025384068489075,-0.1992608904838562,-0.268074095249176,0.0,0.01,,,
0.0,64,NPE,0.7569168210029602,0.17994850873947144,-3.067934036254883,1.234249234199524,0.0,0.41,,,
0.0,64,NNPE,2.5389468669891357,1.326269507408142,-3.067934036254883,1.234249234199524,0.0,0.41,,,
0.0,64,NPE-MDS (RF),0.7865367531776428,0.14281393587589264,-3.067934036254883,1.234249234199524,0.0,0.41,False,4,20.428468007594347
0.0,64,NPE-OR,5.2162628173828125,0.5085330009460449,-3.067934036254883,1.234249234199524,0.0,0.41,,,
0.0,65,NPE,1.2765791416168213,0.24406610429286957,2.4132158756256104,-0.9507100582122803,0.0,0.16,,,
0.0,65,NNPE,0.5803872346878052,0.11987418681383133,2.4132158756256104,-0.9507100582122803,0.0,0.16,,,
0.0,65,NPE-MDS (RF),0.46751707792282104,0.16258776187896729,2.4132158756256104,-0.9507100582122803,0.0,0.16,False,4,19.92814091499895
0.0,65,NPE-OR,1.4041647911071777,0.2591370940208435,2.4132158756256104,-0.9507100582122803,0.0,0.16,,,
0.0,66,NPE,0.040259599685668945,0.12986423075199127,-0.35118404030799866,-0.5614947080612183,0.0,0.01,,,
0.0,66,NNPE,0.566669225692749,0.12143834680318832,-0.35118404030799866,-0.5614947080612183,0.0,0.01,,,
0.0,66,NPE-MDS (RF),0.027140021324157715,0.1224573403596878,-0.35118404030799866,-0.5614947080612183,0.0,0.01,True,0,16.33734698407352
0.0,66,NPE-OR,0.008400142192840576,0.10207291692495346,-0.35118404030799866,-0.5614947080612183,0.0,0.01,,,
0.0,67,NPE,0.19857078790664673,0.07548189908266068,-1.7189832925796509,0.28934410214424133,0.0,0.08,,,
0.0,67,NNPE,0.45186150074005127,0.12120680510997772,-1.7189832925796509,0.28934410214424133,0.0,0.08,,,
0.0,67,NPE-MDS (RF),0.19307225942611694,0.07393210381269455,-1.7189832925796509,0.28934410214424133,0.0,0.08,True,0,16.051257960498333
0.0,67,NPE-OR,1.3581109046936035,0.17297635972499847,-1.7189832925796509,0.28934410214424133,0.0,0.08,,,
0.0,68,NPE,0.044052958488464355,0.08235814422369003,0.7505937814712524,0.9055503606796265,0.0,0.01,,,
0.0,68,NNPE,0.49283140897750854,0.0997646152973175,0.7505937814712524,0.9055503606796265,0.0,0.01,,,
0.0,68,NPE-MDS (RF),0.06269556283950806,0.07659833878278732,0.7505937814712524,0.9055503606796265,0.0,0.01,True,0,16.063309041783214
0.0,68,NPE-OR,0.14171922206878662,0.06467044353485107,0.7505937814712524,0.9055503606796265,0.0,0.01,,,
0.0,69,NPE,0.03181570768356323,0.12569555640220642,-0.4208460748195648,-0.13542440533638,0.0,0.0,,,
0.0,69,NNPE,0.5679652094841003,0.10458075255155563,-0.4208460748195648,-0.13542440533638,0.0,0.0,,,
0.0,69,NPE-MDS (RF),0.022951841354370117,0.12503382563591003,-0.4208460748195648,-0.13542440533638,0.0,0.0,True,0,15.949214925058186
0.0,69,NPE-OR,0.020853757858276367,0.1235942617058754,-0.4208460748195648,-0.13542440533638,0.0,0.0,,,
0.0,70,NPE,0.026235580444335938,0.0502190925180912,1.0395692586898804,0.11020990461111069,0.0,0.0,,,
0.0,70,NNPE,0.5959802269935608,0.09306707978248596,1.0395692586898804,0.11020990461111069,0.0,0.0,,,
0.0,70,NPE-MDS (RF),0.039974749088287354,0.05010361224412918,1.0395692586898804,0.11020990461111069,0.0,0.0,True,0,16.4010189473629
0.0,70,NPE-OR,0.03072911500930786,0.04349609091877937,1.0395692586898804,0.11020990461111069,0.0,0.0,,,
0.0,71,NPE,0.003821253776550293,0.022308560088276863,-0.17437683045864105,0.23965337872505188,0.0,0.0,,,
0.0,71,NNPE,0.5972058773040771,0.014420036226511002,-0.17437683045864105,0.23965337872505188,0.0,0.0,,,
0.0,71,NPE-MDS (RF),0.010834872722625732,0.026948584243655205,-0.17437683045864105,0.23965337872505188,0.0,0.0,True,0,16.222384991124272
0.0,71,NPE-OR,0.005211830139160156,0.022338557988405228,-0.17437683045864105,0.23965337872505188,0.0,0.0,,,
0.0,72,NPE,0.35945379734039307,0.0738808885216713,0.7396435141563416,-0.5190100073814392,0.0,0.01,,,
0.0,72,NNPE,0.541222333908081,0.06597474217414856,0.7396435141563416,-0.5190100073814392,0.0,0.01,,,
0.0,72,NPE-MDS (RF),0.4016047716140747,0.06214059144258499,0.7396435141563416,-0.5190100073814392,0.0,0.01,True,0,16.1555529339239
0.0,72,NPE-OR,0.14059901237487793,0.06540468335151672,0.7396435141563416,-0.5190100073814392,0.0,0.01,,,
0.0,73,NPE,0.05594897270202637,0.08704022318124771,-0.09140891581773758,-1.148329257965088,0.0,0.02,,,
0.0,73,NNPE,0.5801112055778503,0.02736237458884716,-0.09140891581773758,-1.148329257965088,0.0,0.02,,,
0.0,73,NPE-MDS (RF),0.05854606628417969,0.08747224509716034,-0.09140891581773758,-1.148329257965088,0.0,0.02,True,0,16.280096024274826
0.0,73,NPE-OR,0.12711143493652344,0.08509039878845215,-0.09140891581773758,-1.148329257965088,0.0,0.02,,,
0.0,74,NPE,0.018847882747650146,0.015581228770315647,0.039455994963645935,0.947272777557373,0.0,0.02,,,
0.0,74,NNPE,0.4819597005844116,0.01627299375832081,0.039455994963645935,0.947272777557373,0.0,0.02,,,
0.0,74,NPE-MDS (RF),0.014437675476074219,0.012843937613070011,0.039455994963645935,0.947272777557373,0.0,0.02,True,0,15.883902902714908
0.0,74,NPE-OR,0.297016978263855,0.053618937730789185,0.039455994963645935,0.947272777557373,0.0,0.02,,,
0.0,75,NPE,0.07126981019973755,0.09079147130250931,1.6046282052993774,0.3980465233325958,0.0,0.03,,,
0.0,75,NNPE,0.5800998210906982,0.07635081559419632,1.6046282052993774,0.3980465233325958,0.0,0.03,,,
0.0,75,NPE-MDS (RF),0.07505351305007935,0.09381484985351562,1.6046282052993774,0.3980465233325958,0.0,0.03,True,0,16.626795986667275
0.0,75,NPE-OR,0.0768972635269165,0.08659505099058151,1.6046282052993774,0.3980465233325958,0.0,0.03,,,
0.0,76,NPE,0.2385154366493225,0.04135020822286606,0.361733615398407,0.488357812166214,0.0,0.0,,,
0.0,76,NNPE,0.5340415835380554,0.07554544508457184,0.361733615398407,0.488357812166214,0.0,0.0,,,
0.0,76,NPE-MDS (RF),0.22011268138885498,0.03929347172379494,0.361733615398407,0.488357812166214,0.0,0.0,True,0,16.055339016020298
0.0,76,NPE-OR,0.23853367567062378,0.03838203474879265,0.361733615398407,0.488357812166214,0.0,0.0,,,
0.0,77,NPE,0.023484110832214355,0.03052649460732937,-0.9688392877578735,1.3047685623168945,0.0,0.06,,,
0.0,77,NNPE,0.4854239821434021,0.020690346136689186,-0.9688392877578735,1.3047685623168945,0.0,0.06,,,
0.0,77,NPE-MDS (RF),0.025755882263183594,0.03275452181696892,-0.9688392877578735,1.3047685623168945,0.0,0.06,True,0,16.088749980553985
0.0,77,NPE-OR,0.8989230394363403,0.06438478082418442,-0.9688392877578735,1.3047685623168945,0.0,0.06,,,
0.0,78,NPE,0.016437947750091553,0.08129236102104187,0.10376157611608505,1.6976442337036133,0.0,0.02,,,
0.0,78,NNPE,0.47931724786758423,0.04022827744483948,0.10376157611608505,1.6976442337036133,0.0,0.02,,,
0.0,78,NPE-MDS (RF),0.014908254146575928,0.08080551773309708,0.10376157611608505,1.6976442337036133,0.0,0.02,True,0,16.148211900144815
0.0,78,NPE-OR,0.23489415645599365,0.1198991909623146,0.10376157611608505,1.6976442337036133,0.0,0.02,,,
0.0,79,NPE,0.0025644302368164062,0.03893608599901199,-0.7095642685890198,-0.17088192701339722,0.0,0.0,,,
0.0,79,NNPE,0.5393794178962708,0.043297115713357925,-0.7095642685890198,-0.17088192701339722,0.0,0.0,,,
0.0,79,NPE-MDS (RF),0.005012691020965576,0.03403082117438316,-0.7095642685890198,-0.17088192701339722,0.0,0.0,True,0,16.6657060617581
0.0,79,NPE-OR,0.004103302955627441,0.03277536481618881,-0.7095642685890198,-0.17088192701339722,0.0,0.0,,,
0.0,80,NPE,0.015426576137542725,0.04149653762578964,-0.960314154624939,-0.3374353051185608,0.0,0.02,,,
0.0,80,NNPE,0.788855791091919,0.05371813103556633,-0.960314154624939,-0.3374353051185608,0.0,0.02,,,
0.0,80,NPE-MDS (RF),0.01374119520187378,0.0385756753385067,-0.960314154624939,-0.3374353051185608,0.0,0.02,True,0,16.037606983445585
0.0,80,NPE-OR,0.18165701627731323,0.07986755669116974,-0.960314154624939,-0.3374353051185608,0.0,0.02,,,
0.0,81,NPE,0.3029661774635315,0.091016985476017,-2.202907085418701,1.755163550376892,0.0,0.27,,,
0.0,81,NNPE,0.6489376425743103,0.35602566599845886,-2.202907085418701,1.755163550376892,0.0,0.27,,,
0.0,81,NPE-MDS (RF),0.276594877243042,0.09115765243768692,-2.202907085418701,1.755163550376892,0.0,0.27,True,0,16.211063018999994
0.0,81,NPE-OR,4.570741653442383,0.37596791982650757,-2.202907085418701,1.755163550376892,0.0,0.27,,,
0.0,82,NPE,0.3091508746147156,0.17098315060138702,-2.906358480453491,-0.020643630996346474,0.0,0.28,,,
0.0,82,NNPE,1.122596025466919,0.7429304718971252,-2.906358480453491,-0.020643630996346474,0.0,0.28,,,
0.0,82,NPE-MDS (RF),0.2861882448196411,0.16167756915092468,-2.906358480453491,-0.020643630996346474,0.0,0.28,True,0,16.33392705116421
0.0,82,NPE-OR,4.332371711730957,0.4489794671535492,-2.906358480453491,-0.020643630996346474,0.0,0.28,,,
0.0,83,NPE,0.023087382316589355,0.06288331001996994,-1.3271852731704712,-1.8049510717391968,0.0,0.16,,,
0.0,83,NNPE,0.5346293449401855,0.14817368984222412,-1.3271852731704712,-1.8049510717391968,0.0,0.16,,,
0.0,83,NPE-MDS (RF),0.0260775089263916,0.0642361268401146,-1.3271852731704712,-1.8049510717391968,0.0,0.16,True,0,15.991246094927192
0.0,83,NPE-OR,2.580277442932129,0.15446388721466064,-1.3271852731704712,-1.8049510717391968,0.0,0.16,,,
0.0,84,NPE,0.11088114976882935,0.048077356070280075,0.18419933319091797,0.5958288908004761,0.0,0.0,,,
0.0,84,NNPE,0.560806393623352,0.12836512923240662,0.18419933319091797,0.5958288908004761,0.0,0.0,,,
0.0,84,NPE-MDS (RF),0.12420511245727539,0.04555637761950493,0.18419933319091797,0.5958288908004761,0.0,0.0,True,0,15.443388023413718
0.0,84,NPE-OR,0.15669989585876465,0.041677527129650116,0.18419933319091797,0.5958288908004761,0.0,0.0,,,
0.0,85,NPE,0.041492462158203125,0.08140816539525986,-0.896904468536377,0.593968391418457,0.0,0.01,,,
0.0,85,NNPE,0.5209962129592896,0.0678875744342804,-0.896904468536377,0.593968391418457,0.0,0.01,,,
0.0,85,NPE-MDS (RF),0.06713175773620605,0.0852808952331543,-0.896904468536377,0.593968391418457,0.0,0.01,True,0,15.66645607817918
0.0,85,NPE-OR,0.24327200651168823,0.11147113889455795,-0.896904468536377,0.593968391418457,0.0,0.01,,,
0.0,86,NPE,0.01714080572128296,0.11816664785146713,1.0215950012207031,1.144482135772705,0.0,0.03,,,
0.0,86,NNPE,0.5874302983283997,0.12036444991827011,1.0215950012207031,1.144482135772705,0.0,0.03,,,
0.0,86,NPE-MDS (RF),0.012493789196014404,0.12156811356544495,1.0215950012207031,1.144482135772705,0.0,0.03,True,0,15.97790396772325
0.0,86,NPE-OR,0.20978456735610962,0.16262157261371613,1.0215950012207031,1.144482135772705,0.0,0.03,,,
0.0,87,NPE,0.33329927921295166,0.12463225424289703,-0.16161076724529266,-0.3724985122680664,0.0,0.02,,,
0.0,87,NNPE,0.5250753164291382,0.08404429256916046,-0.16161076724529266,-0.3724985122680664,0.0,0.02,,,
0.0,87,NPE-MDS (RF),0.34881824254989624,0.12377608567476273,-0.16161076724529266,-0.3724985122680664,0.0,0.02,True,0,16.199921956285834
0.0,87,NPE-OR,0.14526629447937012,0.10061570256948471,-0.16161076724529266,-0.3724985122680664,0.0,0.02,,,
0.0,88,NPE,0.3198873996734619,0.06336165964603424,0.7138410210609436,-0.6230091452598572,0.0,0.02,,,
0.0,88,NNPE,0.6124933958053589,0.0628950372338295,0.7138410210609436,-0.6230091452598572,0.0,0.02,,,
0.0,88,NPE-MDS (RF),0.3153904676437378,0.05971119925379753,0.7138410210609436,-0.6230091452598572,0.0,0.02,True,0,15.991145046427846
0.0,88,NPE-OR,0.4076002836227417,0.08924013376235962,0.7138410210609436,-0.6230091452598572,0.0,0.02,,,
0.0,89,NPE,0.017900407314300537,0.17410576343536377,-0.5367653369903564,0.17407961189746857,0.0,0.01,,,
0.0,89,NNPE,0.5296746492385864,0.19792480766773224,-0.5367653369903564,0.17407961189746857,0.0,0.01,,,
0.0,89,NPE-MDS (RF),0.01860189437866211,0.17773117125034332,-0.5367653369903564,0.17407961189746857,0.0,0.01,True,0,15.919413999654353
0.0,89,NPE-OR,0.012854337692260742,0.17389532923698425,-0.5367653369903564,0.17407961189746857,0.0,0.01,,,
0.0,90,NPE,0.009443402290344238,0.1358928233385086,-0.7951692938804626,-0.40558692812919617,0.0,0.02,,,
0.0,90,NNPE,0.6413291692733765,0.11288585513830185,-0.7951692938804626,-0.40558692812919617,0.0,0.02,,,
0.0,90,NPE-MDS (RF),0.016059160232543945,0.12854517996311188,-0.7951692938804626,-0.40558692812919617,0.0,0.02,True,0,15.630993992090225
0.0,90,NPE-OR,0.15363389253616333,0.10512182116508484,-0.7951692938804626,-0.40558692812919617,0.0,0.02,,,
0.0,91,NPE,0.013125896453857422,0.10331490635871887,-0.8577515482902527,-0.23119021952152252,0.0,0.01,,,
0.0,91,NNPE,0.8067243099212646,0.16099093854427338,-0.8577515482902527,-0.23119021952152252,0.0,0.01,,,
0.0,91,NPE-MDS (RF),0.015854060649871826,0.10513953864574432,-0.8577515482902527,-0.23119021952152252,0.0,0.01,True,0,16.15542103536427
0.0,91,NPE-OR,0.09482836723327637,0.08059525489807129,-0.8577515482902527,-0.23119021952152252,0.0,0.01,,,
0.0,92,NPE,0.0699692964553833,0.10995184630155563,0.580377459526062,-0.8618142604827881,0.0,0.03,,,
0.0,92,NNPE,0.5605106949806213,0.08948902785778046,0.580377459526062,-0.8618142604827881,0.0,0.03,,,
0.0,92,NPE-MDS (RF),0.07153475284576416,0.11311160027980804,0.580377459526062,-0.8618142604827881,0.0,0.03,True,0,17.55536498967558
0.0,92,NPE-OR,0.05668151378631592,0.11084246635437012,0.580377459526062,-0.8618142604827881,0.0,0.03,,,
0.0,93,NPE,0.04950970411300659,0.1263180524110794,0.17015263438224792,0.11300153285264969,0.0,0.0,,,
0.0,93,NNPE,0.5329902172088623,0.11606516689062119,0.17015263438224792,0.11300153285264969,0.0,0.0,,,
0.0,93,NPE-MDS (RF),0.044251084327697754,0.1260060966014862,0.17015263438224792,0.11300153285264969,0.0,0.0,True,0,15.8444510307163
0.0,93,NPE-OR,0.03983724117279053,0.1317640244960785,0.17015263438224792,0.11300153285264969,0.0,0.0,,,
0.0,94,NPE,0.06895726919174194,0.15631432831287384,1.1430070400238037,0.5048689842224121,0.0,0.01,,,
0.0,94,NNPE,0.5713158845901489,0.1394374817609787,1.1430070400238037,0.5048689842224121,0.0,0.01,,,
0.0,94,NPE-MDS (RF),0.08126652240753174,0.14698337018489838,1.1430070400238037,0.5048689842224121,0.0,0.01,True,0,16.346498974598944
0.0,94,NPE-OR,0.1498686671257019,0.1480669230222702,1.1430070400238037,0.5048689842224121,0.0,0.01,,,
0.0,95,NPE,0.07558083534240723,0.0790487751364708,-1.5789463520050049,0.7488366961479187,0.0,0.06,,,
0.0,95,NNPE,0.5177130699157715,0.06374962627887726,-1.5789463520050049,0.7488366961479187,0.0,0.06,,,
0.0,95,NPE-MDS (RF),0.0762212872505188,0.08208240568637848,-1.5789463520050049,0.7488366961479187,0.0,0.06,True,0,15.732937958091497
0.0,95,NPE-OR,0.7802473902702332,0.14266064763069153,-1.5789463520050049,0.7488366961479187,0.0,0.06,,,
0.0,96,NPE,0.022484660148620605,0.06594908982515335,-0.9712952971458435,1.4193187952041626,0.0,0.05,,,
0.0,96,NNPE,0.4726579189300537,0.06633951514959335,-0.9712952971458435,1.4193187952041626,0.0,0.05,,,
0.0,96,NPE-MDS (RF),0.02828991413116455,0.06746480613946915,-0.9712952971458435,1.4193187952041626,0.0,0.05,True,0,16.104361042380333
0.0,96,NPE-OR,1.0445196628570557,0.06817105412483215,-0.9712952971458435,1.4193187952041626,0.0,0.05,,,
0.0,97,NPE,0.056616783142089844,0.09713110327720642,0.19783665239810944,0.7564961314201355,0.0,0.0,,,
0.0,97,NNPE,0.6971856951713562,0.11758895963430405,0.19783665239810944,0.7564961314201355,0.0,0.0,,,
0.0,97,NPE-MDS (RF),0.04708617925643921,0.09487862884998322,0.19783665239810944,0.7564961314201355,0.0,0.0,True,0,16.03575807530433
0.0,97,NPE-OR,0.06297421455383301,0.09889653325080872,0.19783665239810944,0.7564961314201355,0.0,0.0,,,
0.0,98,NPE,0.02859354019165039,0.17229875922203064,0.9625040292739868,0.5903865098953247,0.0,0.02,,,
0.0,98,NNPE,0.6209256649017334,0.16840966045856476,0.9625040292739868,0.5903865098953247,0.0,0.02,,,
0.0,98,NPE-MDS (RF),0.024219095706939697,0.1746114045381546,0.9625040292739868,0.5903865098953247,0.0,0.02,True,0,16.103712026961148
0.0,98,NPE-OR,0.15066492557525635,0.16295768320560455,0.9625040292739868,0.5903865098953247,0.0,0.02,,,
0.0,99,NPE,0.06158721446990967,0.19982820749282837,-0.10298823565244675,-1.899185299873352,0.0,0.12,,,
0.0,99,NNPE,0.5730245113372803,0.2798163890838623,-0.10298823565244675,-1.899185299873352,0.0,0.12,,,
0.0,99,NPE-MDS (RF),0.05376189947128296,0.2011222392320633,-0.10298823565244675,-1.899185299873352,0.0,0.12,True,0,17.040270962752402
0.0,99,NPE-OR,2.2782769203186035,0.2824363112449646,-0.10298823565244675,-1.899185299873352,0.0,0.12,,,
0.1,0,NPE,0.5813250541687012,0.09879405796527863,0.0034663756377995014,-0.25272366404533386,0.12999999523162842,0.13,,,
0.1,0,NNPE,0.5389888286590576,0.04536079615354538,0.0034663756377995014,-0.25272366404533386,0.12999999523162842,0.13,,,
