n,replicate,original_posterior_mean,mds_posterior_mean,posterior_variance,original_squared_radius,mds_squared_radius
10,148,-0.20271582945,-0.134480271623,0.0975609756098,0.13865468312,0.115645919066
10,149,-0.0684351993597,-0.0611500827722,0.0975609756098,0.102244352121,0.101300308233
10,150,0.169253427301,0.0860685420669,0.0975609756098,0.126207698263,0.104968769543
10,151,-0.276264141776,-0.354473745558,0.0975609756098,0.173882851641,0.223212611899
10,152,-0.231413622512,-0.262899549863,0.0975609756098,0.151113240294,0.166677148928
10,153,0.508287175847,0.535268397911,0.0975609756098,0.35591682874,0.384073233412
10,154,0.670941555662,0.672972152797,0.0975609756098,0.547723546724,0.55045249405
10,155,0.00191452667155,-0.116274240469,0.0975609756098,0.0975646410221,0.111080674606
10,156,0.291692539076,0.278340614211,0.0975609756098,0.182645512962,0.175034473129
10,157,-0.228770951778,-0.445503756448,0.0975609756098,0.149897123987,0.296034572619
10,158,0.108665406131,0.169625026054,0.0975609756098,0.109369146099,0.126333625074
10,159,-0.175058335912,-0.167164847456,0.0975609756098,0.128206396582,0.125505061835
10,160,0.0814707861734,-0.273850061508,0.0975609756098,0.104198464609,0.172554831798
10,161,0.00175775140052,-0.0141544457734,0.0975609756098,0.0975640652997,0.0977613239449
10,162,0.233294816949,0.182214212356,0.0975609756098,0.151987447225,0.130762994794
10,163,-0.351635463929,-0.157106403138,0.0975609756098,0.221208475102,0.122243397517
10,164,-0.258715029386,-0.214342831869,0.0975609756098,0.16449444204,0.143503825183
10,165,0.516822690778,0.416637373813,0.0975609756098,0.364666669313,0.271147676868
10,166,0.193655194857,0.34126818089,0.0975609756098,0.135063310105,0.214024946898
10,167,-0.742631720995,-0.52341401225,0.0975609756098,0.649062848638,0.371523203829
10,168,-0.0799717895654,0.0273360890962,0.0975609756098,0.103956462736,0.0983082373768
10,169,-0.187618631312,-0.207904774408,0.0975609756098,0.132761726425,0.140785370831
10,170,-0.118327899364,-0.105033151142,0.0975609756098,0.111562467378,0.108592938449
10,171,-0.0685614756378,-0.119794577811,0.0975609756098,0.102261651551,0.111911716483
10,172,0.205320372404,0.22591385187,0.0975609756098,0.139717430934,0.148598044077
10,173,0.0332403058917,-0.0523968536821,0.0975609756098,0.0986658935455,0.100306405886
10,174,0.192104124168,0.222883837304,0.0975609756098,0.134464970132,0.147238180541
10,175,0.228287295865,0.474859429351,0.0975609756098,0.149676065063,0.323052453253
10,176,-0.473377352711,-0.460982983882,0.0975609756098,0.32164709367,0.310066287038
10,177,0.441317299795,0.0971803001786,0.0975609756098,0.292321934708,0.107004986353
10,178,0.283803066025,0.0892415366195,0.0975609756098,0.178105155895,0.105525027468
10,179,0.0998708062787,0.192087072095,0.0975609756098,0.107535153557,0.134458418876
10,180,-0.182799812613,-0.283323092743,0.0975609756098,0.130976747101,0.177832950491
10,181,0.205274784842,0.175639686871,0.0975609756098,0.139698712902,0.128410275214
10,182,0.243330305235,0.21895660236,0.0975609756098,0.156770613055,0.145502969327
10,183,-0.205097059298,-0.0677695610111,0.0975609756098,0.139625779343,0.102153689009
10,184,0.497318173351,0.491096824855,0.0975609756098,0.344886341155,0.338737066993
10,185,0.0889238684668,0.052665830106,0.0975609756098,0.105468429993,0.100334665271
10,186,-0.233285787108,-0.237533315194,0.0975609756098,0.151983234076,0.153983051437
10,187,-1.10653500264,-0.925222242098,0.0975609756098,1.32198068767,0.953597172882
10,188,-0.459258190823,-0.527104599131,0.0975609756098,0.308479061448,0.375400234035
10,189,-0.107692673494,-0.32896197911,0.0975609756098,0.109158687534,0.20577695931
10,190,0.391856518106,0.396734439936,0.0975609756098,0.251112506392,0.254959191441
10,191,0.440039704636,0.62759257378,0.0975609756098,0.291195917266,0.491433414273
10,192,-0.0268545683267,-0.0871735000875,0.0975609756098,0.0982821434498,0.105160194727
10,193,-0.266545884101,-0.187614690242,0.0975609756098,0.168607683941,0.132760247604
10,194,-0.0685704896345,-0.195667367208,0.0975609756098,0.102262887658,0.1358466942
10,195,-0.449790277071,-0.443457570173,0.0975609756098,0.299872268957,0.294215592153
10,196,0.445787984191,0.584901248068,0.0975609756098,0.296287902459,0.439670445601
10,197,-0.167783517705,-0.0729146907432,0.0975609756098,0.125712284423,0.102877527736
10,198,0.191036701572,0.0701728252723,0.0975609756098,0.134055996957,0.102485201016
10,199,-0.0194618678427,-0.0360140265983,0.0975609756098,0.0979397399097,0.0988579857216
10,200,0.213758708296,0.356811897471,0.0975609756098,0.143253760982,0.224875705787
