epsilon,seed,n_obs,n_outliers,shift,s_observed,s_mds_rff,s_mds_exact,s_sample_median,s_oracle_clean,posterior_mean_baseline,posterior_mean_mds_rff,posterior_mean_mds_exact,posterior_mean_median,posterior_mean_oracle,sq_error_baseline,sq_error_mds_rff,sq_error_mds_exact,sq_error_median,abs_error_baseline,abs_error_mds_rff,rff_exact_abs_summary_gap,gate_passed,lbfgs_evaluations,objective_initial,objective_final,objective_reduction,adapt_ms
0,1010,100,0,8,-0.0755612769916,-0.0755612775683,-0.0649917100522,-0.0201006021403,-0.0755612769916,-0.0753728448794,-0.0753728454547,-0.0648296359623,-0.0200504759504,-0.0753728448794,0.00568106574522,0.00568106583194,0.00420288169901,0.000402021585839,0.0753728448794,0.0753728454547,0.0105695675161,True,0,0.000980185461231,0.000980185461231,0,1.49734015577
0,1011,100,0,8,0.000559724260032,0.000559724285267,0.0109599068431,-0.032596819532,0.000559724260032,0.000558328438934,0.000558328464107,0.0109325754045,-0.0325155307053,0.000558328438934,3.11730645723e-07,3.11730673832e-07,0.000119521204976,0.00105725973704,0.000558328438934,0.000558328464107,0.0104001825578,True,0,0.000666178762913,0.000666178762913,0,1.95607310161
0,1012,100,0,8,-0.0939967938968,-0.0939967930317,-0.10624218052,-0.0995630991701,-0.0939967938968,-0.093762387927,-0.093762387064,-0.105977237427,-0.0993148121398,-0.093762387927,0.00879138538978,0.00879138522795,0.0112311748526,0.00986343191035,0.093762387927,0.093762387064,0.0122453874885,True,0,0.000804819748737,0.000804819748737,0,1.5912130475
0,1013,100,0,8,-0.00569587740714,-0.00569587759674,0.00291847017139,-0.00657689248179,-0.00569587740714,-0.00568167322408,-0.0056816734132,0.00291119219091,-0.00656049125366,-0.00568167322408,3.22814106252e-05,3.22814127743e-05,8.4750399724e-06,4.30400454893e-05,0.00568167322408,0.0056816734132,0.00861434776812,True,0,0.00101591192652,0.00101591192652,0,1.53336906806
0,1014,100,0,8,0.0431385330731,0.0431385338306,0.0578813687372,0.184907171824,0.0431385330731,0.0430309556839,0.0430309564395,0.0577370261717,0.184446056682,0.0430309556839,0.00185166314707,0.0018516632121,0.00333356419116,0.0340203478256,0.0430309556839,0.0430309564395,0.0147428349065,True,0,0.000693411682732,0.000693411682732,0,1.51795893908
0,1015,100,0,8,-0.00876392921211,-0.00876392889768,-0.0214942082603,-0.067175872205,-0.00876392921211,-0.00874207402704,-0.0087420737134,-0.0214406067435,-0.0670083513267,-0.00874207402704,7.64238582942e-05,7.64238528104e-05,0.000459699617528,0.00449011914752,0.00874207402704,0.0087420737134,0.0127302793626,True,0,0.00113567640074,0.00113567640074,0,1.48111302406
0,1016,100,0,8,0.128038873134,0.128038868308,0.168648433819,0.207297851618,0.128038873134,0.127719574198,0.127719569385,0.168227864158,0.20678089937,0.127719574198,0.0163122896334,0.0163122884038,0.0283006142793,0.0427583403441,0.127719574198,0.127719569385,0.0406095655108,True,0,0.00119619024917,0.00119619024917,0,1.51461805217
0,1017,100,0,8,0.0381676542994,0.038167655468,0.0682897057849,0.0840571413609,0.0381676542994,0.0380724731166,0.0380724742823,0.0681194072668,0.0838475225545,0.0380724731166,0.00144951320922,0.00144951329797,0.00464025364637,0.00703040703853,0.0380724731166,0.0380724742823,0.0301220503169,True,0,0.0015540572349,0.0015540572349,0,1.51520804502
0,1018,100,0,8,0.0120110240956,0.0120110241696,-0.0226667346663,-0.00673723067281,0.0120110240956,0.0119810714171,0.0119810714909,-0.0226102091434,-0.00672042959881,0.0119810714171,0.000143546072302,0.00014354607407,0.000511221557509,4.51641739926e-05,0.0119810714171,0.0119810714909,0.0346777588359,True,0,0.00135976541787,0.00135976541787,0,1.50639517233
0,1019,100,0,8,0.0762303373149,0.0762303397059,0.0916028619874,0.0723194317053,0.0762303373149,0.0760402367231,0.0760402391082,0.0913744259226,0.0721390839953,0.0760402367231,0.00578211760091,0.00578211796363,0.00834928571269,0.00520404743968,0.0760402367231,0.0760402391082,0.0153725222815,True,0,0.0007723273593,0.0007723273593,0,1.48753589019
