epsilon,seed,s_observed,s_mds_rff,adapt_ms,theta_true,npe_mean_baseline,npe_mean_mds,abs_error_baseline,abs_error_mds
0.3,1048,2.48037396369,0.0860083252192,9.15810908191,0,2.46611809731,0.0812884643674,2.46611809731,0.0812884643674
0.3,1049,2.58227518655,0.233387514949,8.54263198562,0,2.56786966324,0.227741807699,2.56786966324,0.227741807699
0.4,1000,3.1378360081,0.0410051196814,11.0234699678,0,3.1255569458,0.0366054773331,3.1255569458,0.0366054773331
0.4,1001,3.31219217165,0.240155681968,7.60573009029,0,3.30178260803,0.234472036362,3.30178260803,0.234472036362
0.4,1002,3.10731292404,0.0424065887928,9.28280106746,0,3.09476733208,0.0379967018962,3.09476733208,0.0379967018962
0.4,1003,3.18333207763,0.0319048911333,6.78836391307,0,3.17148423195,0.0275722853839,3.17148423195,0.0275722853839
0.4,1004,3.07817733627,-0.0060235708952,11.5794748999,0,3.06539440155,-0.0100694559515,3.06539440155,0.0100694559515
0.4,1005,3.07561052005,-0.10239764303,8.30802600831,0,3.06280755997,-0.105659782887,3.06280755997,0.105659782887
0.4,1006,3.08888223482,-0.0236976221204,10.0090680644,0,3.07618451118,-0.0276058092713,3.07618451118,0.0276058092713
0.4,1007,3.28605661576,0.327385127544,10.8332429081,0,3.27532958984,0.321243435144,3.27532958984,0.321243435144
0.4,1008,3.16125713975,-0.187757581472,7.43340188637,0,3.14919471741,-0.190260767937,3.14919471741,0.190260767937
0.4,1009,3.2185463554,-0.0124616548419,11.038641911,0,3.20705986023,-0.016457837075,3.20705986023,0.016457837075
0.4,1010,3.14494024017,-0.0020949691534,9.28282388486,0,3.13272571564,-0.00617123628035,3.13272571564,0.00617123628035
0.4,1011,3.15124494738,0.0383016318083,6.77126902156,0,3.13908910751,0.0339217036963,3.13908910751,0.0339217036963
0.4,1012,3.2127077173,-0.00248004496098,9.29562211968,0,3.20115995407,-0.00655343011022,3.20115995407,0.00655343011022
0.4,1013,3.33245248174,0.0664597898722,5.75434998609,0,3.32229709625,0.0618769451976,3.32229709625,0.0618769451976
0.4,1014,3.13894875025,0.30049943924,19.1190061159,0,3.12667942047,0.294492602348,3.12667942047,0.294492602348
0.4,1015,3.09955028352,-0.00139125436544,14.3819381483,0,3.08693909645,-0.00547290267423,3.08693909645,0.00547290267423
0.4,1016,3.10625219022,0.230032429099,7.45446095243,0,3.09369754791,0.224405869842,3.09369754791,0.224405869842
0.4,1017,3.33298189678,0.335434854031,8.15854896791,0,3.32283329964,0.329253911972,3.32283329964,0.329253911972
0.4,1018,3.33108784233,0.0890953093767,7.52639700659,0,3.32091546059,0.0843541026115,3.32091546059,0.0843541026115
0.4,1019,3.2546373228,0.0384733080864,7.45829520747,0,3.24354624748,0.0340923257172,3.24354624748,0.0340923257172
0.4,1020,3.39228391251,0.0988221019506,14.7722109687,0,3.38292264938,0.0940142944455,3.38292264938,0.0940142944455
0.4,1021,3.48267083216,0.530136048794,13.4166129865,0,3.47462368011,0.523143231869,3.47462368011,0.523143231869
0.4,1022,3.2390459779,0.0397399067879,11.1321068835,0,3.22778105736,0.0353495702147,3.22778105736,0.0353495702147
0.4,1023,3.08646785517,-0.148117929697,16.6945790406,0,3.07375073433,-0.150980755687,3.07375073433,0.150980755687
